case_id,architecture,workload,N,shape,source,valid_cells,split
1353,systolic,hotspot,32,32x32,synthetic,1024,synthetic_test
1354,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1355,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1356,systolic,banded,32,32x32,synthetic,1024,synthetic_train
1357,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1358,systolic,uniform,32,32x32,synthetic,1024,synthetic_test
1359,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1360,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_val
1361,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1362,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1363,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1364,systolic,uniform,32,32x32,synthetic,1024,synthetic_val
1365,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_train
1366,systolic,hotspot,32,32x32,synthetic,1024,synthetic_test
1367,systolic,hotspot,32,32x32,synthetic,1024,synthetic_val
1368,systolic,hotspot,32,32x32,synthetic,1024,synthetic_test
1369,systolic,hotspot,32,32x32,synthetic,1024,synthetic_val
1370,systolic,hotspot,32,32x32,synthetic,1024,synthetic_test
1371,systolic,uniform,32,32x32,synthetic,1024,synthetic_test
1372,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1373,systolic,banded,32,32x32,synthetic,1024,synthetic_train
1374,systolic,banded,32,32x32,synthetic,1024,synthetic_train
1375,systolic,wavefront,32,32x32,synthetic,1024,synthetic_test
1376,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1377,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_test
1378,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1379,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1380,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1381,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1382,systolic,wavefront,32,32x32,synthetic,1024,synthetic_train
1383,systolic,hotspot,32,32x32,synthetic,1024,synthetic_val
1384,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_train
1385,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_test
1386,systolic,banded,32,32x32,synthetic,1024,synthetic_train
1387,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1388,systolic,uniform,32,32x32,synthetic,1024,synthetic_train
1389,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1390,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_train
1391,systolic,wavefront,32,32x32,synthetic,1024,synthetic_train
1392,systolic,wavefront,32,32x32,synthetic,1024,synthetic_train
1393,systolic,uniform,32,32x32,synthetic,1024,synthetic_test
1394,systolic,checkerboard,32,32x32,synthetic,1024,synthetic_val
1395,systolic,wavefront,32,32x32,synthetic,1024,synthetic_train
1396,systolic,banded,32,32x32,synthetic,1024,synthetic_val
1397,systolic,banded,32,32x32,synthetic,1024,synthetic_train
1398,systolic,hotspot,32,32x32,synthetic,1024,synthetic_train
1399,systolic,banded,32,32x32,synthetic,1024,synthetic_test
1400,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1401,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1402,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1403,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1404,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1405,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1406,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1407,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1408,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1409,standard,stripes,64,64x64,synthetic,4096,synthetic_test
1410,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1411,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1412,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1413,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1414,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1415,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1416,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1417,standard,stripes,64,64x64,synthetic,4096,synthetic_val
1418,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1419,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1420,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1421,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1422,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1423,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1424,standard,multihotspot,64,64x64,synthetic,4096,synthetic_test
1425,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1426,standard,checkerboard,64,64x64,synthetic,4096,synthetic_val
1427,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1428,standard,quadrant,64,64x64,synthetic,4096,synthetic_val
1429,standard,checkerboard,64,64x64,synthetic,4096,synthetic_val
1430,standard,quadrant,64,64x64,synthetic,4096,synthetic_test
1431,standard,stripes,64,64x64,synthetic,4096,synthetic_test
1432,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1433,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1434,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1435,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1436,standard,quadrant,64,64x64,synthetic,4096,synthetic_test
1437,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1438,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1439,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1440,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1441,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1442,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1443,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1444,standard,multihotspot,64,64x64,synthetic,4096,synthetic_val
1445,standard,checkerboard,64,64x64,synthetic,4096,synthetic_test
1446,standard,multihotspot,64,64x64,synthetic,4096,synthetic_test
1447,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1448,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1449,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1450,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1451,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1452,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1453,standard,quadrant,64,64x64,synthetic,4096,synthetic_val
1454,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1455,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1456,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1457,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1458,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1459,standard,checkerboard,64,64x64,synthetic,4096,synthetic_val
1460,standard,checkerboard,64,64x64,synthetic,4096,synthetic_val
1461,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1462,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1463,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1464,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1465,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1466,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1467,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1468,standard,stripes,64,64x64,synthetic,4096,synthetic_val
1469,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1470,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1471,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1472,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1473,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1474,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1475,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1476,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1477,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1478,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1479,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1480,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1481,standard,stripes,64,64x64,synthetic,4096,synthetic_val
1482,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1483,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1484,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1485,standard,stripes,64,64x64,synthetic,4096,synthetic_val
1486,standard,quadrant,64,64x64,synthetic,4096,synthetic_val
1487,standard,quadrant,64,64x64,synthetic,4096,synthetic_test
1488,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1489,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1490,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1491,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1492,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1493,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1494,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1495,standard,checkerboard,64,64x64,synthetic,4096,synthetic_test
1496,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1497,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1498,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1499,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1500,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1501,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1502,standard,stripes,64,64x64,synthetic,4096,synthetic_test
1503,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1504,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1505,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1506,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1507,standard,multihotspot,64,64x64,synthetic,4096,synthetic_test
1508,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1509,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1510,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1511,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1512,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1513,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1514,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1515,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1516,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1517,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1518,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1519,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1520,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1521,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1522,standard,multihotspot,64,64x64,synthetic,4096,synthetic_val
1523,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1524,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1525,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1526,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1527,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1528,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1529,standard,multihotspot,64,64x64,synthetic,4096,synthetic_val
1530,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1531,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1532,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1533,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1534,standard,checkerboard,64,64x64,synthetic,4096,synthetic_test
1535,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1536,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1537,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1538,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1539,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1540,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1541,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1542,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1543,standard,checkerboard,64,64x64,synthetic,4096,synthetic_val
1544,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1545,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1546,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1547,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1548,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1549,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1550,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1551,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1552,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1553,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1554,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1555,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1556,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1557,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1558,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1559,standard,stripes,64,64x64,synthetic,4096,synthetic_test
1560,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1561,standard,stripes,64,64x64,synthetic,4096,synthetic_train
1562,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1563,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1564,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1565,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1566,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1567,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1568,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1569,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1570,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1571,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1572,standard,checkerboard,64,64x64,synthetic,4096,synthetic_test
1573,standard,quadrant,64,64x64,synthetic,4096,synthetic_val
1574,standard,checkerboard,64,64x64,synthetic,4096,synthetic_test
1575,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1576,standard,uniform,64,64x64,synthetic,4096,synthetic_test
1577,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1578,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1579,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1580,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1581,standard,hotspot,64,64x64,synthetic,4096,synthetic_test
1582,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1583,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1584,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1585,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1586,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1587,standard,uniform,64,64x64,synthetic,4096,synthetic_val
1588,standard,multihotspot,64,64x64,synthetic,4096,synthetic_train
1589,standard,hotspot,64,64x64,synthetic,4096,synthetic_val
1590,standard,multihotspot,64,64x64,synthetic,4096,synthetic_val
1591,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1592,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1593,standard,uniform,64,64x64,synthetic,4096,synthetic_train
1594,standard,quadrant,64,64x64,synthetic,4096,synthetic_train
1595,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1596,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1597,standard,hotspot,64,64x64,synthetic,4096,synthetic_train
1598,standard,multihotspot,64,64x64,synthetic,4096,synthetic_test
1599,standard,checkerboard,64,64x64,synthetic,4096,synthetic_train
1600,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1601,systolic,wavefront,64,64x64,synthetic,4096,synthetic_test
1602,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1603,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1604,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1605,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1606,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1607,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1608,systolic,wavefront,64,64x64,synthetic,4096,synthetic_val
1609,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1610,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1611,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1612,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1613,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1614,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1615,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1616,systolic,banded,64,64x64,synthetic,4096,synthetic_val
1617,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1618,systolic,banded,64,64x64,synthetic,4096,synthetic_val
1619,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1620,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1621,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1622,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1623,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1624,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1625,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1626,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1627,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1628,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1629,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1630,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1631,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1632,systolic,wavefront,64,64x64,synthetic,4096,synthetic_val
1633,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1634,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1635,systolic,banded,64,64x64,synthetic,4096,synthetic_test
1636,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1637,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1638,systolic,wavefront,64,64x64,synthetic,4096,synthetic_val
1639,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1640,systolic,banded,64,64x64,synthetic,4096,synthetic_test
1641,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1642,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1643,systolic,wavefront,64,64x64,synthetic,4096,synthetic_test
1644,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1645,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1646,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1647,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1648,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1649,systolic,banded,64,64x64,synthetic,4096,synthetic_val
1650,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1651,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1652,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1653,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1654,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1655,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1656,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1657,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1658,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1659,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1660,systolic,banded,64,64x64,synthetic,4096,synthetic_test
1661,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1662,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1663,systolic,wavefront,64,64x64,synthetic,4096,synthetic_val
1664,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1665,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1666,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1667,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1668,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1669,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1670,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1671,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1672,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1673,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1674,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1675,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1676,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1677,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1678,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1679,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1680,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1681,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1682,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1683,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1684,systolic,banded,64,64x64,synthetic,4096,synthetic_test
1685,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1686,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1687,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1688,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1689,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1690,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1691,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1692,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1693,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1694,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1695,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1696,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1697,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1698,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1699,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1700,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1701,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1702,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1703,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1704,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1705,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1706,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1707,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1708,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1709,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1710,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1711,systolic,uniform,64,64x64,synthetic,4096,synthetic_val
1712,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1713,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1714,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1715,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1716,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1717,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1718,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1719,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1720,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1721,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1722,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1723,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1724,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1725,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1726,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1727,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1728,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1729,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1730,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1731,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1732,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1733,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1734,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1735,systolic,banded,64,64x64,synthetic,4096,synthetic_test
1736,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1737,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1738,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1739,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1740,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1741,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1742,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1743,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1744,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1745,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1746,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1747,systolic,wavefront,64,64x64,synthetic,4096,synthetic_test
1748,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1749,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1750,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1751,systolic,uniform,64,64x64,synthetic,4096,synthetic_test
1752,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1753,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1754,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1755,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1756,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1757,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1758,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1759,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1760,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1761,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1762,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1763,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1764,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1765,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1766,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1767,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1768,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1769,systolic,wavefront,64,64x64,synthetic,4096,synthetic_val
1770,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1771,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1772,systolic,banded,64,64x64,synthetic,4096,synthetic_val
1773,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1774,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1775,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1776,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1777,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1778,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1779,systolic,uniform,64,64x64,synthetic,4096,synthetic_train
1780,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1781,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1782,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1783,systolic,hotspot,64,64x64,synthetic,4096,synthetic_val
1784,systolic,banded,64,64x64,synthetic,4096,synthetic_train
